"month","shop_id","shop_clicks","shop_sessions","avg_clicks_competitors","avg_sessions_competitors","clicks_vs_competitors","sessions_vs_competitors"
"2020-05-01",9558,"2026","3026","10561.693467336683","19728.040201005025",19.182529830709917,15.33857377199507
"2020-05-01",9654,"1957","3700","10561.693467336683","19728.040201005025",18.52922550774892,18.755030719227285
"2020-05-01",6760,"1908","3648","10561.693467336683","19728.040201005025",18.065284756660674,18.491446503713817
"2020-05-01",3038,"1890","3394","10561.693467336683","19728.040201005025",17.894857541975195,17.203938989474974
"2020-05-01",5199,"1838","3152","10561.693467336683","19728.040201005025",17.402512255106036,15.97725860189308
"2020-05-01",4103,"1650","2848","10561.693467336683","19728.040201005025",15.622494679502156,14.436304726583597
"2020-05-01",11989,"1572","2886","10561.693467336683","19728.040201005025",14.883976749198416,14.62892396099728
"2020-05-01",6295,"1526","2894","10561.693467336683","19728.040201005025",14.448440533891082,14.669475378768581
"2020-05-01",6729,"1504","2682","10561.693467336683","19728.040201005025",14.240140604831057,13.594862807829072
"2020-05-01",5937,"1487","2754","10561.693467336683","19728.040201005025",14.079181568739216,13.959825567770794
"2020-05-01",1203,"1461","2748","10561.693467336683","19728.040201005025",13.833008925304636,13.929412004442318
"2020-05-01",9397,"1440","2196","10561.693467336683","19728.040201005025",13.634177174838245,11.131364178222462
"2020-05-01",5308,"1439","2490","10561.693467336683","19728.040201005025",13.624708996244605,12.62162878131782
"2020-05-01",7654,"1366","2602","10561.693467336683","19728.040201005025",12.933531958909056,13.189348630116053
"2020-05-01",11786,"1362","2300","10561.693467336683","19728.040201005025",12.895659244534505,11.658532609249391
"2020-05-01",7408,"1345","2378","10561.693467336683","19728.040201005025",12.734700208442664,12.053908932519589
"2020-05-01",1634,"1316","2362","10561.693467336683","19728.040201005025",12.460123029227173,11.972806096976985
"2020-05-01",11739,"1302","2348","10561.693467336683","19728.040201005025",12.327568528916245,11.901841115877206
"2020-05-01",5230,"1289","2438","10561.693467336683","19728.040201005025",12.204482207198957,12.358044565804356
"2020-05-01",4796,"1278","2294","10561.693467336683","19728.040201005025",12.10033224266894,11.628119045920915
"2020-05-01",5563,"1247","2330","10561.693467336683","19728.040201005025",11.806818706266174,11.810600425891774
"2020-05-01",443,"1235","2002","10561.693467336683","19728.040201005025",11.693200563142522,10.147992297268384
"2020-05-01",9098,"1200","2136","10561.693467336683","19728.040201005025",11.361814312365205,10.827228544937697
"2020-05-01",10014,"1199","2190","10561.693467336683","19728.040201005025",11.352346133771565,11.100950614893987
"2020-05-01",8495,"1151","1962","10561.693467336683","19728.040201005025",10.897873561276958,9.945235208411871
"2020-05-01",5107,"1126","2096","10561.693467336683","19728.040201005025",10.661169096436016,10.624471456081185
"2020-05-01",6165,"1116","1928","10561.693467336683","19728.040201005025",10.566487310499639,9.772891682883838
"2020-05-01",9216,"1111","1902","10561.693467336683","19728.040201005025",10.51914641753145,9.641099575127106
"2020-05-01",5264,"1089","1964","10561.693467336683","19728.040201005025",10.310846488471423,9.955373062854699
"2020-05-01",4068,"1085","2066","10561.693467336683","19728.040201005025",10.272973774096872,10.472403639438802
"2020-05-01",421,"1082","1824","10561.693467336683","19728.040201005025",10.24456923831596,9.245723251856909
"2020-05-01",1283,"1045","2132","10561.693467336683","19728.040201005025",9.894246630351365,10.806952836052044
"2020-05-01",1777,"1035","1922","10561.693467336683","19728.040201005025",9.799564844414988,9.742478119555361
"2020-05-01",5920,"1034","1834","10561.693467336683","19728.040201005025",9.79009666582135,9.296412524071036
"2020-05-01",6758,"1021","1812","10561.693467336683","19728.040201005025",9.667010344104062,9.184896125199955
"2020-05-01",447,"1019","1792","10561.693467336683","19728.040201005025",9.648073986916787,9.083517580771701
"2020-05-01",6221,"1003","1596","10561.693467336683","19728.040201005025",9.496583129418584,8.090007845374796
"2020-05-01",7599,"958","1670","10561.693467336683","19728.040201005025",9.070515092704888,8.46510845975934
"2020-05-01",1155,"877","1654","10561.693467336683","19728.040201005025",8.303592626620237,8.384005624216737
"2020-05-01",3925,"844","1282","10561.693467336683","19728.040201005025",7.991142733030193,6.4983646978511835
"2020-05-01",1103,"826","1464","10561.693467336683","19728.040201005025",7.820715518344715,7.420909452148308
"2020-05-01",8572,"719","1158","10561.693467336683","19728.040201005025",6.807620408825485,5.869817722395998
"2020-05-01",547,"704","1290","10561.693467336683","19728.040201005025",6.665597729920919,6.538916115622485
"2020-05-01",7535,"680","1146","10561.693467336683","19728.040201005025",6.438361443673616,5.808990595739045
"2020-05-01",8686,"658","1000","10561.693467336683","19728.040201005025",6.2300615146135865,5.068927221412779
"2020-05-01",9266,"658","1290","10561.693467336683","19728.040201005025",6.2300615146135865,6.538916115622485
"2020-05-01",587,"642","1200","10561.693467336683","19728.040201005025",6.078570657115384,6.082712665695335
"2020-05-01",1877,"629","1182","10561.693467336683","19728.040201005025",5.955484335398094,5.991471975709905
"2020-05-01",1269,"627","1158","10561.693467336683","19728.040201005025",5.936547978210819,5.869817722395998
"2020-05-01",3630,"582","1054","10561.693467336683","19728.040201005025",5.510479941497124,5.342649291369069
"2020-05-01",4150,"562","980","10561.693467336683","19728.040201005025",5.32111636962437,4.967548676984523
"2020-05-01",11866,"559","910","10561.693467336683","19728.040201005025",5.292711833843457,4.612723771485629
"2020-05-01",4696,"555","1060","10561.693467336683","19728.040201005025",5.254839119468906,5.373062854697546
"2020-05-01",6920,"531","968","10561.693467336683","19728.040201005025",5.027602833221603,4.90672155032757
"2020-05-01",2371,"518","932","10561.693467336683","19728.040201005025",4.904516511504313,4.72424017035671
"2020-05-01",5547,"484","706","10561.693467336683","19728.040201005025",4.582598439320632,3.578662618317422
"2020-05-01",10902,"459","864","10561.693467336683","19728.040201005025",4.345893974479691,4.379553119300642
"2020-05-01",4255,"441","848","10561.693467336683","19728.040201005025",4.175466759794213,4.2984502837580365
"2020-05-01",2434,"433","768","10561.693467336683","19728.040201005025",4.099721331045111,3.8929361060450143
"2020-05-01",1292,"408","732","10561.693467336683","19728.040201005025",3.8630168662041693,3.710454726074154
"2020-05-01",2421,"395","714","10561.693467336683","19728.040201005025",3.7399305444868793,3.619214036088724
"2020-05-01",10835,"363","674","10561.693467336683","19728.040201005025",3.436948829490474,3.4164569472322133
"2020-05-01",2660,"357","644","10561.693467336683","19728.040201005025",3.3801397579286485,3.2643891305898296
"2020-05-01",8974,"346","642","10561.693467336683","19728.040201005025",3.2759897933986335,3.2542512761470044
"2020-05-01",6290,"318","568","10561.693467336683","19728.040201005025",3.010880792776779,2.8791506617624583
"2020-05-01",4596,"309","506","10561.693467336683","19728.040201005025",2.92566718543404,2.564877174034866
"2020-05-01",7211,"305","542","10561.693467336683","19728.040201005025",2.887794471059489,2.7473585540057264
"2020-05-01",768,"295","560","10561.693467336683","19728.040201005025",2.7931126851231123,2.8385992439911565
"2020-05-01",1542,"294","504","10561.693467336683","19728.040201005025",2.783644506529475,2.5547393195920405
"2020-05-01",10177,"292","526","10561.693467336683","19728.040201005025",2.7647081493421997,2.6662557184631215
"2020-05-01",10315,"287","470","10561.693467336683","19728.040201005025",2.717367256374011,2.3823957940640064
"2020-05-01",2315,"271","488","10561.693467336683","19728.040201005025",2.565876398875808,2.473636484049436
"2020-05-01",4860,"267","478","10561.693467336683","19728.040201005025",2.528003684501258,2.422947211835308
"2020-05-01",9348,"260","482","10561.693467336683","19728.040201005025",2.461726434345794,2.4432229207209595
"2020-05-01",2608,"207","378","10561.693467336683","19728.040201005025",1.9599129688829975,1.9160544896940306
"2020-05-01",5706,"206","368","10561.693467336683","19728.040201005025",1.9504447902893598,1.8653652174799025
"2020-05-01",9918,"203","356","10561.693467336683","19728.040201005025",1.9220402545084467,1.8045380908229496
"2020-05-01",9053,"195","336","10561.693467336683","19728.040201005025",1.8462948257593457,1.7031595463946936
"2020-05-01",3978,"194","364","10561.693467336683","19728.040201005025",1.836826647165708,1.8450895085942516
"2020-05-01",946,"193","286","10561.693467336683","19728.040201005025",1.82735846857207,1.4497131853240548
"2020-05-01",371,"192","352","10561.693467336683","19728.040201005025",1.8178902899784326,1.784262381937298
"2020-05-01",1604,"190","314","10561.693467336683","19728.040201005025",1.7989539327911572,1.5916431475236126
"2020-05-01",987,"165","302","10561.693467336683","19728.040201005025",1.5622494679502155,1.5308160208666592
"2020-05-01",10462,"158","294","10561.693467336683","19728.040201005025",1.4959722177947519,1.490264603095357
"2020-05-01",5072,"150","272","10561.693467336683","19728.040201005025",1.4202267890456506,1.378748204224276
"2020-05-01",4466,"146","222","10561.693467336683","19728.040201005025",1.3823540746710998,1.125301843153637
"2020-05-01",6974,"130","270","10561.693467336683","19728.040201005025",1.230863217172897,1.3686103497814504
"2020-05-01",7156,"128","232","10561.693467336683","19728.040201005025",1.2119268599856217,1.175991115367765
"2020-05-01",6952,"126","236","10561.693467336683","19728.040201005025",1.1929905027983463,1.1962668242534158
"2020-05-01",2287,"125","180","10561.693467336683","19728.040201005025",1.1835223242047088,0.9124068998543002
"2020-05-01",5905,"115","230","10561.693467336683","19728.040201005025",1.088840538268332,1.1658532609249392
"2020-05-01",506,"101","162","10561.693467336683","19728.040201005025",0.9562860379574047,0.8211662098688702
"2020-05-01",7869,"99","168","10561.693467336683","19728.040201005025",0.9373496807701294,0.8515797731973468
"2020-05-01",4680,"98","106","10561.693467336683","19728.040201005025",0.9278815021764916,0.5373062854697546
"2020-05-01",11931,"96","178","10561.693467336683","19728.040201005025",0.9089451449892163,0.9022690454114748
"2020-05-01",11597,"87","154","10561.693467336683","19728.040201005025",0.8237315376464773,0.780614792097568
"2020-05-01",8162,"81","134","10561.693467336683","19728.040201005025",0.7669224660846513,0.6792362476693123
"2020-05-01",3690,"80","160","10561.693467336683","19728.040201005025",0.7574542874910136,0.8110283554260446
"2020-05-01",6663,"75","154","10561.693467336683","19728.040201005025",0.7101133945228253,0.780614792097568
"2020-05-01",10628,"70","140","10561.693467336683","19728.040201005025",0.6627725015546369,0.7096498109977891
"2020-05-01",1313,"63","126","10561.693467336683","19728.040201005025",0.5964952513991731,0.6386848298980101
"2020-05-01",11071,"57","102","10561.693467336683","19728.040201005025",0.5396861798373471,0.5170305765841035
"2020-05-01",4777,"56","100","10561.693467336683","19728.040201005025",0.5302180012437094,0.5068927221412779
"2020-05-01",2171,"54","108","10561.693467336683","19728.040201005025",0.5112816440564342,0.5474441399125802
"2020-05-01",800,"53","104","10561.693467336683","19728.040201005025",0.5018134654627965,0.527168431026929
"2020-05-01",3145,"50","94","10561.693467336683","19728.040201005025",0.4734089296818835,0.47647915881280123
"2020-05-01",11077,"47","78","10561.693467336683","19728.040201005025",0.4450043939009705,0.3953763232701968
"2020-05-01",744,"46","78","10561.693467336683","19728.040201005025",0.43553621530733283,0.3953763232701968
"2020-05-01",5724,"46","86","10561.693467336683","19728.040201005025",0.43553621530733283,0.435927741041499
"2020-05-01",812,"42","68","10561.693467336683","19728.040201005025",0.39766350093278213,0.344687051056069
"2020-05-01",3162,"41","68","10561.693467336683","19728.040201005025",0.38819532233914444,0.344687051056069
"2020-05-01",9903,"40","108","10561.693467336683","19728.040201005025",0.3787271437455068,0.5474441399125802
"2020-05-01",5895,"39","74","10561.693467336683","19728.040201005025",0.3692589651518691,0.37510061438454567
"2020-05-01",9917,"32","58","10561.693467336683","19728.040201005025",0.3029817149964054,0.2939977788419412
"2020-05-01",1214,"30","36","10561.693467336683","19728.040201005025",0.2840453578091301,0.18248137997086006
"2020-05-01",8417,"28","56","10561.693467336683","19728.040201005025",0.2651090006218547,0.28385992439911567
"2020-05-01",1830,"23","26","10561.693467336683","19728.040201005025",0.21776810765366642,0.13179210775673225
"2020-05-01",6173,"22","44","10561.693467336683","19728.040201005025",0.20829992906002873,0.22303279774216225
"2020-05-01",8854,"20","30","10561.693467336683","19728.040201005025",0.1893635718727534,0.1520678166423834
"2020-05-01",668,"13","26","10561.693467336683","19728.040201005025",0.12308632171728971,0.13179210775673225
"2020-05-01",7776,"11","20","10561.693467336683","19728.040201005025",0.10414996453001436,0.10137854442825557
"2020-05-01",3122,"10","16","10561.693467336683","19728.040201005025",0.0946817859363767,0.08110283554260447
"2020-05-01",11411,"8","28","10561.693467336683","19728.040201005025",0.07574542874910135,0.14192996219955784
"2020-05-01",11812,"8","16","10561.693467336683","19728.040201005025",0.07574542874910135,0.08110283554260447
"2020-05-01",2235,"6","12","10561.693467336683","19728.040201005025",0.05680907156182602,0.06082712665695335
"2020-05-01",1549,"4","8","10561.693467336683","19728.040201005025",0.03787271437455068,0.04055141777130224
"2020-05-01",10206,"2","4","10561.693467336683","19728.040201005025",0.01893635718727534,0.02027570888565112
"2020-05-01",8855,"2","4","10561.693467336683","19728.040201005025",0.01893635718727534,0.02027570888565112
"2020-05-01",5673,"2","4","10561.693467336683","19728.040201005025",0.01893635718727534,0.02027570888565112
"2020-05-01",6454,"1","2","10561.693467336683","19728.040201005025",0.00946817859363767,0.01013785444282556
"2020-06-01",7682,"346768","642458","7418.3349753694581281","13620.522167487685",4674.472117413784,4716.838254068947
"2020-06-01",2751,"178394","324526","7418.3349753694581281","13620.522167487685",2404.771429064719,2382.6252474713974
"2020-06-01",7712,"154143","283528","7418.3349753694581281","13620.522167487685",2077.865188236841,2081.623571501422
"2020-06-01",7623,"87044","156374","7418.3349753694581281","13620.522167487685",1173.3630294264908,1148.0763958761156
"2020-06-01",3332,"75978","137196","7418.3349753694581281","13620.522167487685",1024.1920896301401,1007.2741581632469
"2020-06-01",11291,"57820","104252","7418.3349753694581281","13620.522167487685",779.4201824530088,765.403842217228
"2020-06-01",2328,"57468","121100","7418.3349753694581281","13620.522167487685",774.6751823799639,889.0995404645121
"2020-06-01",5913,"54162","100414","7418.3349753694581281","13620.522167487685",730.1099260121042,737.2257742048184
"2020-06-01",5885,"53164","100568","7418.3349753694581281","13620.522167487685",716.6567723959142,738.3564210192819
"2020-06-01",1014,"27468","49486","7418.3349753694581281","13620.522167487685",370.27176706363275,363.319404289239
"2020-06-01",3603,"26432","47810","7418.3349753694581281","13620.522167487685",356.3063691213755,351.0144428539085
"2020-06-01",9428,"19133","34610","7418.3349753694581281","13620.522167487685",257.9150181749121,254.10185875703354
"2020-06-01",5564,"18320","32826","7418.3349753694581281","13620.522167487685",246.95568561983953,241.00397617909226
"2020-06-01",3382,"18011","32840","7418.3349753694581281","13620.522167487685",242.7903304420813,241.10676225313438
"2020-06-01",7382,"15690","27520","7418.3349753694581281","13620.522167487685",211.50298621044118,202.04805411712115
"2020-06-01",4385,"15097","25986","7418.3349753694581281","13620.522167487685",203.5092787010217,190.78563714707522
"2020-06-01",6208,"14109","25430","7418.3349753694581281","13620.522167487685",190.1909262232705,186.70356163511593
"2020-06-01",5719,"12287","22160","7418.3349753694581281","13620.522167487685",165.63015879972534,162.69567148384465
"2020-06-01",3436,"12120","21268","7418.3349753694581281","13620.522167487685",163.37897978779776,156.14673019487398
"2020-06-01",10896,"10495","22800","7418.3349753694581281","13620.522167487685",141.47379479149652,167.39446344005677
"2020-06-01",7881,"9515","18056","7418.3349753694581281","13620.522167487685",128.26328322449635,132.56466806463442
"2020-06-01",8126,"8915","16624","7418.3349753694581281","13620.522167487685",120.17521491816974,122.05112106260981
"2020-06-01",11098,"7542","13552","7418.3349753694581281","13620.522167487685",101.66701861052564,99.49691967279163
"2020-06-01",8411,"7245","12950","7418.3349753694581281","13620.522167487685",97.66342479889396,95.07711848897961
"2020-06-01",9186,"7219","12760","7418.3349753694581281","13620.522167487685",97.31294183895315,93.68216462697913
"2020-06-01",2654,"6835","12576","7418.3349753694581281","13620.522167487685",92.1365781229041,92.33126193956815
"2020-06-01",11160,"6650","10446","7418.3349753694581281","13620.522167487685",89.64275706178672,76.69309496029969
"2020-06-01",4841,"6477","11832","7418.3349753694581281","13620.522167487685",87.31069736679589,86.86891629047156
"2020-06-01",5165,"6278","11386","7418.3349753694581281","13620.522167487685",84.62815471186423,83.59444564598626
"2020-06-01",10200,"6038","11758","7418.3349753694581281","13620.522167487685",81.39292738933358,86.32561847053454
"2020-06-01",2492,"5849","10540","7418.3349753694581281","13620.522167487685",78.84518587284069,77.38323002886834
"2020-06-01",7807,"5631","9626","7418.3349753694581281","13620.522167487685",75.90652105487536,70.67276776640291
"2020-06-01",11611,"5207","10072","7418.3349753694581281","13620.522167487685",70.1909527850712,73.94723841088823
"2020-06-01",8415,"4980","8652","7418.3349753694581281","13620.522167487685",67.13096694251097,63.5217937580426
"2020-06-01",11455,"4607","8478","7418.3349753694581281","13620.522167487685",62.10288447874458,62.24430969494742
"2020-06-01",3725,"4546","8128","7418.3349753694581281","13620.522167487685",61.28059753426805,59.67465784389392
"2020-06-01",2084,"4504","7936","7418.3349753694581281","13620.522167487685",60.714432752825175,58.26502025703029
"2020-06-01",7599,"4212","6914","7418.3349753694581281","13620.522167487685",56.77823951041289,50.76163685195406
"2020-06-01",4375,"3936","7052","7418.3349753694581281","13620.522167487685",53.057728089502646,51.77481386751229
"2020-06-01",4622,"3867","6334","7418.3349753694581281","13620.522167487685",52.127600234275086,46.50335664163682
"2020-06-01",116,"3820","6844","7418.3349753694581281","13620.522167487685",51.49403488361283,50.24770648174336
"2020-06-01",1283,"3731","7342","7418.3349753694581281","13620.522167487685",50.29430475150771,53.90395397267091
"2020-06-01",11092,"3701","6596","7418.3349753694581281","13620.522167487685",49.889901336191386,48.42692459871116
"2020-06-01",8816,"3681","6558","7418.3349753694581281","13620.522167487685",49.62029905931383,48.14793382631106
"2020-06-01",11228,"3588","6718","7418.3349753694581281","13620.522167487685",48.3666484718332,49.32263181536409
"2020-06-01",4921,"3534","6328","7418.3349753694581281","13620.522167487685",47.6387223242638,46.459305467047336
"2020-06-01",1552,"3513","6296","7418.3349753694581281","13620.522167487685",47.35563993354238,46.22436586923673
"2020-06-01",1977,"3264","6034","7418.3349753694581281","13620.522167487685",43.999091586416824,44.300797912162395
"2020-06-01",10786,"3214","5942","7418.3349753694581281","13620.522167487685",43.325085894222944,43.625346568456905
"2020-06-01",8375,"3168","5516","7418.3349753694581281","13620.522167487685",42.70500065740457,40.497713172603206
"2020-06-01",2531,"2835","5052","7418.3349753694581281","13620.522167487685",38.216122747393285,37.09108900434942
"2020-06-01",9700,"2604","4488","7418.3349753694581281","13620.522167487685",35.10221644945754,32.95027859293749
"2020-06-01",4030,"2529","4808","7418.3349753694581281","13620.522167487685",34.09120791116671,35.299674571043546
"2020-06-01",8495,"2470","4220","7418.3349753694581281","13620.522167487685",33.29588119437793,30.982659461273666
"2020-06-01",8219,"2413","4094","7418.3349753694581281","13620.522167487685",32.5275147052769,30.057584794894403
"2020-06-01",11288,"2382","4414","7418.3349753694581281","13620.522167487685",32.10963117611669,32.40698077300046
"2020-06-01",7754,"2361","3974","7418.3349753694581281","13620.522167487685",31.82654878539526,29.17656130310463
"2020-06-01",11753,"2276","3690","7418.3349753694581281","13620.522167487685",30.680739108665655,27.091472372535502
"2020-06-01",604,"2245","4122","7418.3349753694581281","13620.522167487685",30.262855579505445,30.263156942978686
"2020-06-01",11056,"2202","3708","7418.3349753694581281","13620.522167487685",29.683210684218704,27.22362589630397
"2020-06-01",1742,"1948","3490","7418.3349753694581281","13620.522167487685",26.259261767873767,25.623099886219215
"2020-06-01",11484,"1909","3180","7418.3349753694581281","13620.522167487685",25.733537327962537,23.347122532428973
"2020-06-01",7654,"1907","3422","7418.3349753694581281","13620.522167487685",25.70657710027478,25.12385324087168
"2020-06-01",5199,"1820","2874","7418.3349753694581281","13620.522167487685",24.53380719585742,21.10051262836505
"2020-06-01",4103,"1804","3246","7418.3349753694581281","13620.522167487685",24.31812537435538,23.831685452913344
"2020-06-01",100,"1773","3200","7418.3349753694581281","13620.522167487685",23.90024184519517,23.4939597810606
"2020-06-01",5937,"1669","3064","7418.3349753694581281","13620.522167487685",22.498310005431886,22.495466490365523
"2020-06-01",11813,"1603","3036","7418.3349753694581281","13620.522167487685",21.60862249173596,22.289894342281244
"2020-06-01",443,"1567","2754","7418.3349753694581281","13620.522167487685",21.123338393356363,20.219489136575277
"2020-06-01",243,"1527","2690","7418.3349753694581281","13620.522167487685",20.584133839601254,19.749609940954066
"2020-06-01",8179,"1512","3066","7418.3349753694581281","13620.522167487685",20.38193213194309,22.510150215228684
"2020-06-01",1877,"1479","2688","7418.3349753694581281","13620.522167487685",19.937088375095126,19.734926216090905
"2020-06-01",9654,"1465","2748","7418.3349753694581281","13620.522167487685",19.748366781280836,20.17543796198579
"2020-06-01",3925,"1424","2548","7418.3349753694581281","13620.522167487685",19.19568211368185,18.707065475669502
"2020-06-01",3038,"1412","2556","7418.3349753694581281","13620.522167487685",19.033920747555317,18.765800375122154
"2020-06-01",10017,"1409","2650","7418.3349753694581281","13620.522167487685",18.993480406023686,19.45593544369081
"2020-06-01",11313,"1348","2452","7418.3349753694581281","13620.522167487685",18.171193461547144,18.002246682237683
"2020-06-01",5230,"1291","2160","7418.3349753694581281","13620.522167487685",17.402826972446114,15.858422852215902
"2020-06-01",9558,"1270","2042","7418.3349753694581281","13620.522167487685",17.11974458172468,14.992083085289295
"2020-06-01",7408,"1263","2392","7418.3349753694581281","13620.522167487685",17.025383784817542,17.5617349363428
"2020-06-01",9397,"1214","2340","7418.3349753694581281","13620.522167487685",16.364858206467535,17.179958089900563
"2020-06-01",11786,"1205","2016","7418.3349753694581281","13620.522167487685",16.243537181872632,14.801194662068177
"2020-06-01",447,"1117","1950","7418.3349753694581281","13620.522167487685",15.057287163611397,14.316631741583802
"2020-06-01",5308,"1080","1786","7418.3349753694581281","13620.522167487685",14.55852295138792,13.112566302804446
"2020-06-01",4871,"1063","1874","7418.3349753694581281","13620.522167487685",14.329361016042,13.758650196783615
"2020-06-01",11989,"1055","1866","7418.3349753694581281","13620.522167487685",14.221520105290978,13.69991529733096
"2020-06-01",6165,"1030","1788","7418.3349753694581281","13620.522167487685",13.884517259194034,13.127250027667609
"2020-06-01",2371,"1006","1944","7418.3349753694581281","13620.522167487685",13.56099452694097,14.272580566994314
"2020-06-01",5153,"1004","1828","7418.3349753694581281","13620.522167487685",13.534034299253214,13.420924524930866
"2020-06-01",5920,"1003","1666","7418.3349753694581281","13620.522167487685",13.520554185409337,12.231542811014675
"2020-06-01",4796,"1000","1816","7418.3349753694581281","13620.522167487685",13.480113843877703,13.33282217575189
"2020-06-01",5107,"986","1742","7418.3349753694581281","13620.522167487685",13.291392250063417,12.789524355814862
"2020-06-01",6295,"966","1774","7418.3349753694581281","13620.522167487685",13.021789973185863,13.024463953625471
"2020-06-01",587,"958","1668","7418.3349753694581281","13620.522167487685",12.91394906243484,12.246226535877836
"2020-06-01",10462,"949","1740","7418.3349753694581281","13620.522167487685",12.79262803783994,12.7748406309517
"2020-06-01",6729,"947","1756","7418.3349753694581281","13620.522167487685",12.765667810152184,12.892310429857003
"2020-06-01",10902,"914","1654","7418.3349753694581281","13620.522167487685",12.320824053304221,12.143440461835697
"2020-06-01",11739,"878","1562","7418.3349753694581281","13620.522167487685",11.835539954924625,11.467989118130205
"2020-06-01",1777,"861","1550","7418.3349753694581281","13620.522167487685",11.606378019578703,11.379886768951227
"2020-06-01",1203,"795","1510","7418.3349753694581281","13620.522167487685",10.716690505882774,11.08621227168797
"2020-06-01",421,"794","1424","7418.3349753694581281","13620.522167487685",10.703210392038896,10.454812102571967
"2020-06-01",8572,"785","1340","7418.3349753694581281","13620.522167487685",10.581889367443997,9.838095658319125
"2020-06-01",6221,"774","1358","7418.3349753694581281","13620.522167487685",10.433608115161343,9.970249182087592
"2020-06-01",9266,"709","1250","7418.3349753694581281","13620.522167487685",9.557400715309292,9.177328039476796
"2020-06-01",5563,"705","1592","7418.3349753694581281","13620.522167487685",9.50348025993378,11.688244991077648
"2020-06-01",8686,"681","1178","7418.3349753694581281","13620.522167487685",9.179957527680717,8.648713944402934
"2020-06-01",1155,"675","1308","7418.3349753694581281","13620.522167487685",9.09907684461745,9.60315606050852
"2020-06-01",2157,"605","1058","7418.3349753694581281","13620.522167487685",8.155468875546012,7.76769045261316
"2020-06-01",10014,"579","1014","7418.3349753694581281","13620.522167487685",7.804985915605191,7.444648505623578
"2020-06-01",3111,"577","1078","7418.3349753694581281","13620.522167487685",7.778025687917435,7.914527701244789
"2020-06-01",1103,"570","1070","7418.3349753694581281","13620.522167487685",7.683664891010292,7.855792801792137
"2020-06-01",4696,"545","1022","7418.3349753694581281","13620.522167487685",7.346662044913349,7.503383405076229
"2020-06-01",1313,"534","928","7418.3349753694581281","13620.522167487685",7.198380792630695,6.813248336507574
"2020-06-01",4860,"534","962","7418.3349753694581281","13620.522167487685",7.198380792630695,7.062871659181343
"2020-06-01",9216,"524","922","7418.3349753694581281","13620.522167487685",7.0635796541919165,6.769197161918085
"2020-06-01",1693,"503","804","7418.3349753694581281","13620.522167487685",6.780497263470485,5.902857394991475
"2020-06-01",7156,"455","742","7418.3349753694581281","13620.522167487685",6.133451798964355,5.447661924233426
"2020-06-01",7535,"441","708","7418.3349753694581281","13620.522167487685",5.9447302051500674,5.198038601559658
"2020-06-01",768,"400","758","7418.3349753694581281","13620.522167487685",5.392045537551081,5.565131723138729
"2020-06-01",9098,"377","672","7418.3349753694581281","13620.522167487685",5.082002919141894,4.933731554022726
"2020-06-01",2660,"363","672","7418.3349753694581281","13620.522167487685",4.893281325327607,4.933731554022726
"2020-06-01",7400,"352","566","7418.3349753694581281","13620.522167487685",4.7450000730449515,4.1554941362750935
"2020-06-01",1269,"350","648","7418.3349753694581281","13620.522167487685",4.718039845357196,4.757526855664771
"2020-06-01",1604,"302","452","7418.3349753694581281","13620.522167487685",4.070994380851067,3.3185218190748094
"2020-06-01",1634,"300","576","7418.3349753694581281","13620.522167487685",4.044034153163311,4.228912760590908
"2020-06-01",11866,"287","514","7418.3349753694581281","13620.522167487685",3.868792673192901,3.7737172898328586
"2020-06-01",547,"286","548","7418.3349753694581281","13620.522167487685",3.855312559349023,4.023340612506628
"2020-06-01",5264,"273","524","7418.3349753694581281","13620.522167487685",3.6800710793786133,3.847135914148673
"2020-06-01",2421,"269","406","7418.3349753694581281","13620.522167487685",3.626150624003102,2.9807961472220637
"2020-06-01",987,"268","446","7418.3349753694581281","13620.522167487685",3.6126705101592242,3.2744706444853207
"2020-06-01",4150,"267","460","7418.3349753694581281","13620.522167487685",3.5991903963153473,3.377256718527461
"2020-06-01",10177,"250","462","7418.3349753694581281","13620.522167487685",3.3700284609694258,3.3919404433906237
"2020-06-01",4255,"246","468","7418.3349753694581281","13620.522167487685",3.3161080055939154,3.4359916179801124
"2020-06-01",2434,"242","452","7418.3349753694581281","13620.522167487685",3.2621875502184046,3.3185218190748094
"2020-06-01",2608,"219","446","7418.3349753694581281","13620.522167487685",2.9521449318092174,3.2744706444853207
"2020-06-01",9348,"218","384","7418.3349753694581281","13620.522167487685",2.9386648179653396,2.819275173727272
"2020-06-01",8947,"205","384","7418.3349753694581281","13620.522167487685",2.7634233379949293,2.819275173727272
"2020-06-01",10315,"179","248","7418.3349753694581281","13620.522167487685",2.412940378054109,1.8207818830321965
"2020-06-01",6290,"165","208","7418.3349753694581281","13620.522167487685",2.224218784239821,1.527107385768939
"2020-06-01",9918,"163","292","7418.3349753694581281","13620.522167487685",2.197258556552066,2.1438238300217796
"2020-06-01",371,"160","308","7418.3349753694581281","13620.522167487685",2.1568182150204325,2.2612936289270826
"2020-06-01",5706,"159","298","7418.3349753694581281","13620.522167487685",2.1433381011765547,2.1878750046112683
"2020-06-01",9286,"154","300","7418.3349753694581281","13620.522167487685",2.0759375319571665,2.2025587294744313
"2020-06-01",9053,"152","286","7418.3349753694581281","13620.522167487685",2.0489773042694113,2.0997726554322913
"2020-06-01",8974,"143","276","7418.3349753694581281","13620.522167487685",1.9276562796745116,2.026354031116477
